period,date,site,diver,tag,frond,SUB_SFC,length_m,stipe_weight,blade_weight,section_weight,frond_length,frond_weight,C_NB,Notes,
2021-Jul,2021-07-16,Stryker,NA,4,9,SUB,4,0.38,0.11,0.49,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,9,SFC,5.52,0.84,1.55,2.39,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,10,SUB,4,0.41,0.27,0.68,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,10,SFC,2.67,0.33,0.7,1.03,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,11,SUB,4,0.48,0.24,0.72,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,11,SFC,4.64,0.67,1.2,1.87,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,12,SUB,4,0.39,0.35,0.74,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,12,SFC,4.42,0.15,0.41,0.56,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,13,SUB,4,0.38,0.28,0.66,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,13,SFC,1.87,0.25,0.61,0.86,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,14,SUB,4,0.3,0,0.3,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,4,14,SFC,9.3,1.55,1.63,3.18,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,15,SUB,4,0.43,0.03,0.46,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,15,SFC,8.1,1.47,2.01,3.48,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,16,SUB,4,0.44,0.1,0.54,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,16,SFC,7.22,1.16,1.78,2.94,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,17,SUB,1.61,0.1,0.13,0.23,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,18,SUB,0.83,0.07,0.18,0.25,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,4,19,SUB,0.62,0.05,0.02,0.07,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,1,SUB,4,0.02,0,0.02,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,1,SFC,6.22,0.52,0.01,0.53,NA,NA,C,,
2021-Jul,2021-07-16,Stryker,NA,5,2,SUB,4,0.25,0,0.25,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,2,SFC,0.6,0.03,0,0.03,NA,NA,C/NB,,
2021-Jul,2021-07-16,Stryker,NA,5,3,SUB,4,0.09,0,0.09,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,3,SFC,3.69,0.11,0.04,0.15,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,4,SUB,4,0.19,0,0.19,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,4,SFC,9.02,0.77,0.88,1.65,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,5,SUB,4,0.25,0,0.25,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,5,SFC,12.01,1.79,1.78,3.57,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,6,SUB,4,0.2,0,0.2,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,6,SFC,4.21,0.54,0.94,1.48,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,7,SUB,4,0.29,0.03,0.32,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,7,SFC,6.88,1.02,1.89,2.91,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,8,SUB,4,0.14,0,0.14,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,8,SFC,7.74,0.75,0.88,1.63,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,9,SUB,4.86,0.28,0.22,0.5,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,10,SUB,4,0.24,0,0.24,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,10,SFC,12.99,0.96,0.4,1.36,NA,NA,C,,
2021-Jul,2021-07-16,Stryker,NA,5,11,SUB,4,0.28,0,0.28,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,5,11,SFC,9.53,1.49,2.09,3.58,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,12,SUB,4,0.23,0.04,0.27,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,12,SFC,5.55,0.52,0.93,1.45,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,13,SUB,4,0.22,0.18,0.4,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,13,SFC,1.33,0.09,0.27,0.36,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,14,SUB,4,0.33,0.12,0.45,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,14,SFC,3.51,0.43,1,1.43,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,15,SUB,2.49,0.17,0.4,0.57,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,16,SUB,1.16,0.04,0.04,0.08,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,17,SUB,2.15,0.06,0.08,0.14,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,5,18,SUB,2.21,0.06,0.03,0.09,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,NA,NA,NA,NA,NA,NA,NA,0.24,NA,extra biomass for plant,
2021-Jul,2021-07-16,Stryker,NA,3,NA,NA,NA,NA,NA,NA,NA,0.71,NA,extra biomass for plant,
2021-Jul,2021-07-16,Stryker,NA,4,NA,NA,NA,NA,NA,NA,NA,1.93,NA,extra biomass for plant,
2021-Jul,2021-07-16,Stryker,NA,5,NA,NA,NA,NA,NA,NA,NA,1.39,NA,extra biomass for plant,
2021-Jul,2021-07-16,Stryker,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,NA,extra biomass for the entire site,
2021-Jul,2021-07-16,Stryker,NA,1,1,SUB,4,0.37,0.24,0.61,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,1,SFC,2.17,0.29,0.68,0.97,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,2,SUB,4.18,0.41,0.7,1.11,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,3,SUB,4,0.35,0.02,0.37,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,3,SFC,6.2,0.95,1.42,2.37,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,4,SUB,4,0.34,0,0.34,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,1,4,SFC,7.88,1.34,1.38,2.72,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,5,SUB,4,0.4,0.29,0.69,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,5,SFC,2.64,0.37,0.99,1.36,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,6,SUB,3.05,0.25,0.34,0.59,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,1,7,SUB,2.55,0.14,0,0.14,NA,NA,C/NB,,
2021-Jul,2021-07-16,Stryker,NA,1,8,SUB,0.62,0.02,0.03,0.05,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,2,1,SUB,4,0.21,0.06,0.27,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,2,1,SFC,2.08,0.12,0.43,0.55,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,2,2,SUB,4,0.02,0,0.02,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,2,2,SFC,5.56,0.54,1.71,2.25,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,2,3,SUB,4,0.15,0,0.15,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,2,3,SFC,5.34,0.4,1.11,1.51,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,1,SUB,4,0.33,0.01,0.34,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,1,SFC,4.15,0.66,1.25,1.91,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,2,SUB,4,0.15,0,0.15,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,3,2,SFC,5.56,0.43,0.92,1.35,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,3,SUB,4,0.25,0.32,0.57,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,3,SFC,4.9,0.5,1.24,1.74,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,4,SUB,3.8,0.1,0,0.1,NA,NA,C/NB,,
2021-Jul,2021-07-16,Stryker,NA,3,5,SUB,4,0.17,0,0.17,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,3,5,SFC,2.85,0.13,0,0.13,NA,NA,C/NB,,
2021-Jul,2021-07-16,Stryker,NA,3,6,SUB,2.55,0.13,0.21,0.34,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,7,SUB,4,0.29,0.32,0.61,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,7,SFC,1.15,0.1,0.21,0.31,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,8,SUB,4,0.23,0,0.23,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,3,8,SFC,8.11,1.01,0.74,1.75,NA,NA,C,,
2021-Jul,2021-07-16,Stryker,NA,3,9,SUB,4.1,0.2,0.5,0.7,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,10,SUB,4,0.32,0.15,0.47,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,10,SFC,5.3,0.51,1.22,1.73,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,11,SUB,4,0.9,0,0.9,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,3,11,SFC,4.22,0.18,0.29,0.47,NA,NA,NA,,
2021-Jul,2021-07-16,Stryker,NA,3,12,SUB,4,0.17,0,0.17,NA,NA,NB,,
2021-Jul,2021-07-16,Stryker,NA,3,12,SFC,5.56,0.56,0.14,0.7,NA,NA,C,,
2021-Jul,2021-07-16,Stryker,NA,3,13,SUB,2.09,0.03,0.05,0.08,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,1,1,SUB,2,0.17,0.01,0.18,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,1,1,SFC,3.9,0.46,1.21,1.67,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,1,2,SUB,1.19,0.1,0.46,0.56,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,1,3,SUB,2,0.33,0.12,0.45,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,1,3,SFC,1.3,0.16,0.54,0.7,NA,NA,C,,
2022-Jul,2022-07-15,Westbeach,NA,2,1,SUB,2,0.31,0.13,0.44,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,1,SFC,0.52,0.03,0.13,0.16,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,2,SUB,2,0.31,0.13,0.44,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,2,SFC,1.02,0.07,0.2,0.27,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,3,SUB,2,0.33,0.16,0.49,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,3,SFC,1.62,0.14,0.38,0.52,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,4,SUB,2,0.31,0.13,0.44,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,4,SFC,1.91,0.18,0.42,0.6,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,5,SUB,2,0.31,0.06,0.37,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,5,SFC,4.22,0.4,0.59,0.99,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,6,SUB,2,0.19,0.28,0.47,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,6,SFC,4.58,0.52,0.89,1.41,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,7,SUB,2,0.37,0.1,0.47,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,7,SFC,4.54,0.52,1.11,1.63,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,8,SUB,2,0.18,0.23,0.41,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,8,SFC,2.58,0.43,0.68,1.11,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,2,NA,NA,NA,NA,NA,NA,NA,0.35,NA,extra biomass for plant,
2022-Jul,2022-07-15,Westbeach,NA,3,1,SUB,2,0.17,0.03,0.2,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,1,SFC,6.18,0.82,1.98,2.8,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,2,SUB,1.97,0.21,0.4,0.61,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,3,SUB,2,0.35,0.08,0.43,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,3,SFC,2.42,0.25,0.6,0.85,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,4,SUB,2,0.33,0.03,0.36,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,4,SFC,5.77,0.88,1.68,2.56,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,5,SUB,2,0.23,0.11,0.34,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,5,SFC,2.83,0.46,0.79,1.25,NA,NA,C,,
2022-Jul,2022-07-15,Westbeach,NA,3,6,SUB,0.71,0.03,0.1,0.13,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,7,SUB,2,0.13,0,0.13,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,7,SFC,9.83,1.22,0.39,1.61,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,8,SUB,2,0.1,0,0.1,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,8,SFC,9.24,1.14,1.39,2.53,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,9,SUB,2,0.28,0,0.28,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,3,9,SFC,7.79,1.04,1.07,2.11,NA,NA,C,,
2022-Jul,2022-07-15,Westbeach,NA,3,NA,NA,NA,NA,NA,NA,NA,1.27,NA,extra biomass for plant,
2022-Jul,2022-07-15,Westbeach,NA,4,1,SUB,2,0.36,0,0.36,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,1,SFC,7.34,0.96,0.49,1.45,NA,NA,C,,
2022-Jul,2022-07-15,Westbeach,NA,4,2,SUB,2,0.37,0,0.37,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,2,SFC,10.98,1.45,1.4,2.85,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,3,SUB,2,0.21,0.04,0.25,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,3,SFC,5.41,0.57,1.33,1.9,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,4,SUB,2,0.2,0,0.2,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,4,SFC,8.32,1.04,1.71,2.75,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,5,SUB,2,0.21,0,0.21,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,5,SFC,8.5,1.11,1.86,2.97,NA,NA,C,,
2022-Jul,2022-07-15,Westbeach,NA,4,6,SUB,2,0.33,0,0.33,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,6,SFC,8.6,1.24,0.36,1.6,NA,NA,C,,
2022-Jul,2022-07-15,Westbeach,NA,4,7,SUB,2,0.18,0,0.18,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,7,SFC,11.4,1.38,1.47,2.85,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,8,SUB,2,0.17,0,0.17,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,8,SFC,7.31,0.86,1.65,2.51,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,9,SUB,2,0.16,0.03,0.19,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,9,SFC,5.26,0.52,0.7,1.22,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,10,SUB,2,0.19,0.34,0.53,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,10,SFC,0.39,0.03,0.05,0.08,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,11,SUB,2,0.17,0.28,0.45,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,11,SFC,1.49,0.1,0.12,0.22,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,12,SUB,2,0.19,0.19,0.38,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,12,SFC,4.25,0.45,0.62,1.07,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,13,SUB,2,0.16,0,0.16,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,13,SFC,5.72,0.63,1.11,1.74,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,14,SUB,2,0.15,0.16,0.31,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,14,SFC,5.43,0.53,1.02,1.55,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,15,SUB,2,0.14,0.21,0.35,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,15,SFC,0.21,0.01,0.15,0.16,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,16,SUB,1.77,0.24,0.1,0.34,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,17,SUB,2,0.12,0.1,0.22,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,17,SFC,0.62,0.04,0.24,0.28,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,18,SUB,0.65,0.02,0.03,0.05,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,19,SUB,1.21,0.06,0.22,0.28,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,20,SUB,0.88,0.18,0.03,0.21,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,4,NA,NA,NA,NA,NA,NA,NA,2.4,NA,extra biomass for plant,
2022-Jul,2022-07-15,Westbeach,NA,5,1,SUB,2,0.16,0,0.16,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,1,SFC,6.44,0.59,1.24,1.83,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,2,SUB,2,0.05,0.08,0.13,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,2,SFC,1.92,0.07,0.42,0.49,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,3,SUB,2,0.18,0,0.18,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,3,SFC,3.43,0.33,0.22,0.55,NA,NA,C,,
2022-Jul,2022-07-15,Westbeach,NA,5,4,SUB,2,0.15,0,0.15,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,4,SFC,6.15,0.71,1.58,2.29,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,5,SUB,2,0.16,0,0.16,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,5,SFC,6.81,0.85,1.85,2.7,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,6,SUB,1.49,0.24,0.15,0.39,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,7,SUB,1.68,0.14,0.23,0.37,NA,NA,NA,,
2022-Jul,2022-07-15,Westbeach,NA,5,NA,NA,NA,NA,NA,NA,NA,0.65,NA,extra biomass for plant,
2022-Jul,2022-07-15,Westbeach,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,NA,extra biomass for the entire site,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,1,SUB,5,0.2,0,0.2,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,1,SFC,14.52,1.53,1.43,2.96,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,2,SUB,5,0.25,0,0.25,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,2,SFC,11.6,1.13,0.04,1.17,NA,NA,C,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,3,SUB,5,0.66,0.19,0.85,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,3,SFC,5.56,0.69,1.68,2.37,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,4,SUB,1.07,0.05,0.1,0.15,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,5,SUB,5,0.48,0.04,0.52,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,5,SFC,6.02,0.63,0.94,1.57,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,6,SUB,5,0.5,0.06,0.56,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,6,SFC,5,0.45,0.64,1.09,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,7,SUB,5,0.43,0.09,0.52,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,7,SFC,2.61,0.05,0.33,0.38,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,8,SUB,5,0.32,0.08,0.4,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,8,SFC,0.53,0.01,0.01,0.02,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,9,SUB,2.91,0.15,0.02,0.17,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,10,SUB,3.61,0.3,0.01,0.31,NA,NA,C,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,11,SUB,5,0.33,0,0.33,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,11,SFC,0.37,0.04,0,0.04,NA,NA,C,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,12,SUB,2.13,0.26,0.13,0.39,NA,NA,C,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,13,SUB,5,0.19,0,0.19,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,13,SFC,6.74,0.25,0,0.25,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,14,SUB,2.92,0.26,0,0.26,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,1,NA,NA,NA,NA,NA,NA,NA,1.65,NA,extra biomass for plant,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,1,SUB,5,0.33,0,0.33,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,1,SFC,8.96,0.9,1.35,2.25,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,2,SUB,5,0.34,0,0.34,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,2,SFC,7.43,0.75,1.14,1.89,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,3,SUB,5,0.32,0,0.32,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,3,SFC,8.9,0.6,1.47,2.07,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,4,SUB,5,0.37,0,0.37,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,4,SFC,10.75,1.24,2.26,3.5,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,5,SUB,3.45,0.24,0.3,0.54,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,6,SUB,5,0.37,0,0.37,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,6,SFC,12.15,1.54,1.91,3.45,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,7,SUB,5,0.4,0.11,0.51,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,7,SFC,3.52,0.36,0.97,1.33,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,8,SUB,5,0.42,0.11,0.53,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,8,SFC,4.32,0.41,1.33,1.74,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,9,SUB,5,0.35,0,0.35,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,9,SFC,10.43,1.26,0.88,2.14,NA,NA,C,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,10,SUB,5,0.36,0,0.36,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,10,SFC,7.8,0.79,1.44,2.23,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,11,SUB,5,0.31,0,0.31,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,11,SFC,12.75,1.34,1.12,2.46,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,12,SUB,1.63,0.05,0.04,0.09,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,13,SUB,5,0.34,0,0.34,NA,NA,NA,lots of hydriods on blades,
2022-Jul,2022-07-16,Simmonds_HIRMD,NA,2,13,SFC,8.29,0.74,0.1,0.84,NA,NA,C,lots of hydriods on blades,
